region,technology,spore,capacity_twh
Estonia,battery,93,0.0017462253428708
Estonia,battery,94,0.0017462253428708
Estonia,battery,95,0.0015749045681034
Estonia,battery,96,0.0015749045681034
Estonia,battery,97,1.1100130003356392e-06
Estonia,battery,98,0.0015749045681034
Estonia,battery,99,0.0015749045681034
Estonia,battery,100,0.0015749045681034
Estonia,battery,101,4.815010578250981e-07
Estonia,battery,102,4.815010578250981e-07
Estonia,battery,103,1.1100130003356392e-06
Estonia,battery,104,4.815010578250981e-07
Estonia,battery,105,4.815010578250981e-07
Estonia,battery,106,4.815010578250981e-07
Estonia,battery,107,0.0011360774417421
Estonia,battery,108,0.0011360774417421
Estonia,battery,109,1.1100130003356392e-06
Estonia,battery,110,0.0011360774417421
Estonia,battery,111,0.0011360774417421
Estonia,battery,112,0.0011360774417421
Estonia,battery,113,7.47827227899527e-06
Estonia,battery,114,1.1100130003356392e-06
Estonia,battery,115,7.47827227899527e-06
Estonia,battery,116,7.47827227899527e-06
Estonia,battery,117,7.47827227899527e-06
Estonia,battery,118,7.47827227899527e-06
Estonia,battery,119,1.8158720360123602e-07
Estonia,battery,120,9.377588920863498e-07
Estonia,battery,121,1.933084100775393e-07
Estonia,battery,122,1.1460808328305476e-06
Estonia,battery,123,1.706327340129469e-07
Estonia,battery,124,1.8054009554936005e-07
Estonia,battery,125,1.7605440659717556e-06
Estonia,battery,126,1.9811670344356017e-07
Estonia,battery,127,9.10230221399582e-07
Estonia,battery,128,1.0757274237330869e-06
Estonia,battery,129,0.0005646574978983
Estonia,battery,130,5.670550526112551e-07
Estonia,battery,131,1.3777653779799812e-05
Estonia,battery,132,1.947946884756746e-07
Estonia,battery,133,2.574011375329414e-06
Estonia,battery,134,1.41500817075103e-07
Estonia,battery,135,1.3777653779799812e-05
Estonia,battery,136,0.0005781216464066
Estonia,battery,137,1.929461663786124e-07
Estonia,battery,138,1.4991077513279928e-07
Estonia,battery,139,1.7689915617542617e-07
Estonia,battery,140,2.3198762584984985e-07
Estonia,battery,141,1.788033530673945e-07
Estonia,battery,142,1.5766768865180274e-07
Estonia,battery,143,1.6030860200648976e-06
Estonia,battery,144,2.133012785699081e-07
Estonia,battery,145,2.0587681301993865e-07
Estonia,battery,146,6.0074736560312325e-06
Estonia,battery,147,3.253869178388203e-06
Estonia,battery,148,1.069670910382037e-06
Estonia,battery,149,4.468531173253636e-06
Estonia,battery,150,2.806911359574142e-06
Estonia,battery,151,5.432465068413424e-06
Estonia,battery,152,5.02047437421245e-06
Estonia,battery,153,5.189707288375938e-06
Estonia,battery,154,1.2082442859272984e-06
Estonia,battery,155,5.596531994109372e-06
Estonia,battery,156,7.316853107370595e-06
Estonia,battery,157,1.3777653779799812e-05
Estonia,battery,158,0.0005494452450059
Estonia,battery,159,3.5797309678043295e-07
Estonia,battery,160,2.643582800757721e-07
Estonia,battery,161,1.805834519845886e-07
Estonia,battery,162,1.9436839368440962e-07
Estonia,battery,163,2.1065148899104374e-07
Estonia,battery,164,1.6382674640028253e-07
Estonia,battery,165,2.810083286575429e-07
Estonia,battery,166,2.010680223325175e-07
Estonia,battery,167,1.831618572547374e-07
Estonia,battery,168,1.5746562240914918e-06
Estonia,battery,169,3.004617958795704e-07
Estonia,battery,170,3.371757395444275e-07
Estonia,battery,171,2.2374014625920006e-06
Estonia,battery,172,2.1024307682326857e-06
Estonia,battery,173,1.999914925896946e-07
Estonia,battery,174,1.4725801095237244e-07
Estonia,battery,175,2.600989563186157e-07
Estonia,battery,176,1.163314989890383e-06
Estonia,battery,177,2.8650435949708924e-07
Estonia,battery,178,1.4640996000173617e-07
Estonia,battery,179,1.3777653779799812e-05
Estonia,battery,180,0.0005535518770983
Estonia,battery,181,2.213823911212388e-07
Estonia,battery,182,1.8357166109751505e-07
Estonia,battery,183,3.892168201462951e-07
Estonia,battery,184,2.403537656595316e-06
Estonia,battery,185,1.7280177666597557e-07
Estonia,battery,186,1.317271645648041e-07
Estonia,battery,187,1.112279281484244e-06
Estonia,battery,188,2.26271444654982e-07
Estonia,battery,189,2.121796976247741e-07
Finland,battery,0,1.2657543427776808e-05
Finland,battery,1,0.0004908461642378
Finland,battery,2,8.759498391117769e-07
Finland,battery,3,1.9158618103242733e-07
Finland,battery,4,5.693345095332277e-07
Finland,battery,5,2.5697893522848435e-06
Finland,battery,6,1.812023651371949e-07
Finland,battery,7,1.3627934634195952e-07
Finland,battery,8,1.0827697008139498e-06
Finland,battery,9,1.9440917259129418e-07
Finland,battery,10,1.7705145128354402e-07
Finland,battery,11,0.0016114939291488
Finland,battery,12,1.0186326014001183e-06
Finland,battery,13,0.0016114939291488
Finland,battery,14,0.0016114939291488
Finland,battery,15,0.0016114939291488
Finland,battery,16,0.0016114939291488
Finland,battery,17,0.0017237689602191
Finland,battery,18,1.2657543427776808e-05
Finland,battery,19,0.0017237689602191
Finland,battery,20,0.0017237689602191
Finland,battery,21,0.0017237689602191
Finland,battery,22,0.0017237689602191
Finland,battery,23,1.0186326014001183e-06
Finland,battery,24,1.694988192759762e-07
Finland,battery,25,1.694988192759762e-07
Finland,battery,26,1.694988192759762e-07
Finland,battery,27,1.694988192759762e-07
Finland,battery,28,1.694988192759762e-07
Finland,battery,29,8.994473972971413e-06
Finland,battery,30,8.994473972971413e-06
Finland,battery,31,1.0186326014001183e-06
Finland,battery,32,8.994473972971413e-06
Finland,battery,33,8.994473972971413e-06
Finland,battery,34,8.994473972971413e-06
Finland,battery,35,0.001475496639693
Finland,battery,36,0.001475496639693
Finland,battery,37,1.0186326014001183e-06
Finland,battery,38,0.001475496639693
Finland,battery,39,0.001475496639693
Finland,battery,40,0.001475496639693
Finland,battery,41,1.7842381287321313e-05
Finland,battery,42,1.7842381287321313e-05
Finland,battery,43,1.0186326014001183e-06
Finland,battery,44,1.7842381287321313e-05
Finland,battery,45,1.7842381287321313e-05
Finland,battery,46,1.7842381287321313e-05
Finland,battery,47,0.0007130692647739
Finland,battery,48,0.0007130692647739
Finland,battery,49,1.0186326014001183e-06
Finland,battery,50,0.0007130692647739
Finland,battery,51,0.0007130692647739
Finland,battery,52,0.0007130692647739
Finland,battery,53,0.0016114939291488
Finland,battery,54,0.0016114939291488
Finland,battery,55,1.0186326014001183e-06
Finland,battery,56,0.0016114939291488
Finland,battery,57,0.0016114939291488
Finland,battery,58,0.0016114939291488
Finland,battery,59,0.0017237689602191
Finland,battery,60,0.0017237689602191
Finland,battery,61,1.2657543427776808e-05
Finland,battery,62,0.0017237689602191
Finland,battery,63,0.0017237689602191
Finland,battery,64,0.0017237689602191
Finland,battery,65,0.0012830199104417
Finland,battery,66,1.0186326014001183e-06
Finland,battery,67,0.0012830199104417
Finland,battery,68,0.0012830199104417
Finland,battery,69,0.0012830199104417
Finland,battery,70,0.0012830199104417
Finland,battery,71,0.0015727250805287
Finland,battery,72,0.0015727250805287
Finland,battery,73,1.0186326014001183e-06
Finland,battery,74,0.0015727250805287
Finland,battery,75,0.0015727250805287
Finland,battery,76,0.0015727250805287
Finland,battery,77,2.686240894080092e-06
Finland,battery,78,2.686240894080092e-06
Finland,battery,79,1.0186326014001183e-06
Finland,battery,80,2.686240894080092e-06
Finland,battery,81,2.686240894080092e-06
Finland,battery,82,2.686240894080092e-06
Finland,battery,83,1.0186326014001183e-06
Finland,battery,84,1.2390684486218572e-07
Finland,battery,85,1.2390684486218572e-07
Finland,battery,86,1.2390684486218572e-07
Finland,battery,87,1.2390684486218572e-07
Finland,battery,88,1.2390684486218572e-07
Finland,battery,89,1.0186326014001183e-06
Finland,battery,90,0.0016675385576013
Finland,battery,91,0.0016675385576013
Finland,battery,92,0.0016675385576013
Finland,battery,93,0.0016675385576013
Finland,battery,94,0.0016675385576013
Finland,battery,95,0.0015134411387166
Finland,battery,96,0.0015134411387166
Finland,battery,97,1.0186326014001183e-06
Finland,battery,98,0.0015134411387166
Finland,battery,99,0.0015134411387166
Finland,battery,100,0.0015134411387166
Finland,battery,101,4.498534641395421e-07
Finland,battery,102,4.498534641395421e-07
Finland,battery,103,1.0186326014001183e-06
Finland,battery,104,4.498534641395421e-07
Finland,battery,105,4.498534641395421e-07
Finland,battery,106,4.498534641395421e-07
Finland,battery,107,0.0009874488092257
Finland,battery,108,0.0009874488092257
Finland,battery,109,1.0186326014001183e-06
Finland,battery,110,0.0009874488092257
Finland,battery,111,0.0009874488092257
Finland,battery,112,0.0009874488092257
Finland,battery,113,6.672627251950469e-06
Finland,battery,114,1.0186326014001183e-06
Finland,battery,115,6.672627251950469e-06
Finland,battery,116,6.672627251950469e-06
